date,temperature_2m_mean,precipitation_sum,rain_sum,precipitation_hours,et0_fao_evapotranspiration,latitude,longitude,elevation,slope,clay_content,land_cover,landslide_occurred
01-09-2014,23.8,111.9,111.9,24,0.88,19.4662,72.8276,240,34.36495972,,126,0
02-09-2014,24,43.1,43.1,24,1.12,19.4662,72.8276,240,34.36495972,,126,0
03-09-2014,24.5,18.2,18.2,23,2.56,19.4662,72.8276,240,34.36495972,,126,0
04-09-2014,24.5,31.6,31.6,24,2.28,19.4662,72.8276,240,34.36495972,,126,0
05-09-2014,24.3,30.2,30.2,22,2.18,19.4662,72.8276,240,34.36495972,,126,0
06-09-2014,25.2,4.7,4.7,21,3.53,19.4662,72.8276,240,34.36495972,,126,0
07-09-2014,25.3,2.1,2.1,11,2.9,19.4662,72.8276,240,34.36495972,,126,0
08-09-2014,24.2,21.7,21.7,24,0.84,19.4662,72.8276,240,34.36495972,,126,0
09-09-2014,23.7,6,6,20,1.7,19.4662,72.8276,240,34.36495972,,126,0
10-09-2014,24,6.7,6.7,17,1.54,19.4662,72.8276,240,34.36495972,,126,0
11-09-2014,24.2,3.3,3.3,17,2.83,19.4662,72.8276,240,34.36495972,,126,0
12-09-2014,24.3,8.1,8.1,17,2.72,19.4662,72.8276,240,34.36495972,,126,0
13-09-2014,24.4,2.8,2.8,10,2.67,19.4662,72.8276,240,34.36495972,,126,0
14-09-2014,24.7,1.2,1.2,8,3.43,19.4662,72.8276,240,34.36495972,,126,0
15-09-2014,24.7,1.9,1.9,9,3.58,19.4662,72.8276,240,34.36495972,,126,0
16-09-2014,24.9,1.5,1.5,7,3.59,19.4662,72.8276,240,34.36495972,,126,0
17-09-2014,24.9,4.4,4.4,9,3.43,19.4662,72.8276,240,34.36495972,,126,0
18-09-2014,25.4,2.1,2.1,6,3.24,19.4662,72.8276,240,34.36495972,,126,0
19-09-2014,25.5,1.8,1.8,7,3.48,19.4662,72.8276,240,34.36495972,,126,0
20-09-2014,25.2,2.3,2.3,7,2.97,19.4662,72.8276,240,34.36495972,,126,0
21-09-2014,25.3,2.3,2.3,9,3.61,19.4662,72.8276,240,34.36495972,,126,0
22-09-2014,25.3,1,1,5,3.5,19.4662,72.8276,240,34.36495972,,126,0
23-09-2014,25.7,0.2,0.2,1,4.08,19.4662,72.8276,240,34.36495972,,126,0
24-09-2014,26,0.1,0.1,1,3.95,19.4662,72.8276,240,34.36495972,,126,0
25-09-2014,26.3,0.1,0.1,1,4.05,19.4662,72.8276,240,34.36495972,,126,0
26-09-2014,26.8,0.6,0.6,1,3.92,19.4662,72.8276,240,34.36495972,,126,0
02-10-2014,28.2,0.2,0.2,1,4.35,19.4662,72.8276,240,34.36495972,,126,0
03-10-2014,28.4,0.2,0.2,1,4.63,19.4662,72.8276,240,34.36495972,,126,0
04-10-2014,28.1,1.9,1.9,1,4.34,19.4662,72.8276,240,34.36495972,,126,0
05-10-2014,27.8,0.9,0.9,1,4.5,19.4662,72.8276,240,34.36495972,,126,0
06-10-2014,28,0.6,0.6,1,4.59,19.4662,72.8276,240,34.36495972,,126,0
07-10-2014,27.3,5.6,5.6,3,4.12,19.4662,72.8276,240,34.36495972,,126,0
08-10-2014,26.3,2.1,2.1,5,3.41,19.4662,72.8276,240,34.36495972,,126,0
09-10-2014,26.8,4,4,5,3.97,19.4662,72.8276,240,34.36495972,,126,0
10-10-2014,27.4,2.4,2.4,4,4.05,19.4662,72.8276,240,34.36495972,,126,0
19-10-2014,27.8,0.4,0.4,2,4.16,19.4662,72.8276,240,34.36495972,,126,0
20-10-2014,28.9,0.1,0.1,1,4.44,19.4662,72.8276,240,34.36495972,,126,0
25-10-2014,25.3,0.1,0.1,1,2.09,19.4662,72.8276,240,34.36495972,,126,0
26-10-2014,25.8,0.3,0.3,1,3.74,19.4662,72.8276,240,34.36495972,,126,0
11-11-2014,27.3,1.6,1.6,2,4.05,19.4662,72.8276,240,34.36495972,,126,0
13-11-2014,28,0.9,0.9,2,3.84,19.4662,72.8276,240,34.36495972,,126,0
15-11-2014,26.5,1.9,1.9,4,2.45,19.4662,72.8276,240,34.36495972,,126,0
16-11-2014,26,4.3,4.3,6,2.61,19.4662,72.8276,240,34.36495972,,126,0
17-11-2014,27.1,0.1,0.1,1,3.58,19.4662,72.8276,240,34.36495972,,126,0
12-12-2014,24.6,1.8,1.8,4,3.29,19.4662,72.8276,240,34.36495972,,126,0
13-12-2014,23.1,0.9,0.9,3,2.57,19.4662,72.8276,240,34.36495972,,126,0
01-01-2015,20.5,0.2,0.2,2,2.87,19.4662,72.8276,240,34.36495972,,126,0
22-01-2015,21,0.1,0.1,1,2.97,19.4662,72.8276,240,34.36495972,,126,0
28-02-2015,21,3.4,3.4,7,3.71,19.4662,72.8276,240,34.36495972,,126,0
01-03-2015,20.1,12.8,12.8,17,2.78,19.4662,72.8276,240,34.36495972,,126,0
02-03-2015,20.8,0.7,0.7,4,3.81,19.4662,72.8276,240,34.36495972,,126,0
13-03-2015,28.1,0.1,0.1,1,6.08,19.4662,72.8276,240,34.36495972,,126,0
14-03-2015,26,0.5,0.5,1,5.07,19.4662,72.8276,240,34.36495972,,126,0
27-03-2015,27.6,2.2,2.2,1,5.11,19.4662,72.8276,240,34.36495972,,126,0
28-03-2015,27.5,1.2,1.2,1,5.08,19.4662,72.8276,240,34.36495972,,126,0
29-03-2015,27.9,1.3,1.3,2,4.96,19.4662,72.8276,240,34.36495972,,126,0
12-04-2015,26,0.3,0.3,1,5.36,19.4662,72.8276,240,34.36495972,,126,0
13-04-2015,25.7,2.4,2.4,1,4.84,19.4662,72.8276,240,34.36495972,,126,0
14-04-2015,25.9,4.2,4.2,4,4.55,19.4662,72.8276,240,34.36495972,,126,0
15-04-2015,26.2,0.9,0.9,1,4.87,19.4662,72.8276,240,34.36495972,,126,0
16-04-2015,28.1,0.1,0.1,1,5.25,19.4662,72.8276,240,34.36495972,,126,0
17-04-2015,28.4,0.1,0.1,1,5.63,19.4662,72.8276,240,34.36495972,,126,0
20-04-2015,28.9,0.2,0.2,1,5.7,19.4662,72.8276,240,34.36495972,,126,0
05-05-2015,28.9,1,1,1,5.91,19.4662,72.8276,240,34.36495972,,126,0
11-05-2015,28.7,0.4,0.4,1,5.83,19.4662,72.8276,240,34.36495972,,126,0
14-05-2015,28.9,0.5,0.5,2,5.38,19.4662,72.8276,240,34.36495972,,126,0
15-05-2015,29.8,0.2,0.2,1,6,19.4662,72.8276,240,34.36495972,,126,0
30-05-2015,29.6,0.1,0.1,1,5.58,19.4662,72.8276,240,34.36495972,,126,0
05-06-2015,29.2,0.9,0.9,2,5.37,19.4662,72.8276,240,34.36495972,,126,0
06-06-2015,28.9,1,1,5,3.81,19.4662,72.8276,240,34.36495972,,126,0
07-06-2015,28.7,9.1,9.1,7,4.23,19.4662,72.8276,240,34.36495972,,126,0
08-06-2015,27.9,4,4,7,4.8,19.4662,72.8276,240,34.36495972,,126,0
09-06-2015,27.6,3.3,3.3,8,5.07,19.4662,72.8276,240,34.36495972,,126,0
10-06-2015,26.6,7.7,7.7,12,3.97,19.4662,72.8276,240,34.36495972,,126,0
11-06-2015,26.7,6.4,6.4,13,3.87,19.4662,72.8276,240,34.36495972,,126,0
12-06-2015,26.5,9.5,9.5,13,3.28,19.4662,72.8276,240,34.36495972,,126,0
13-06-2015,25.1,23.2,23.2,24,1.12,19.4662,72.8276,240,34.36495972,,126,0
14-06-2015,24.4,46.6,46.6,24,0.77,19.4662,72.8276,240,34.36495972,,126,0
15-06-2015,24.2,35.4,35.4,24,0.78,19.4662,72.8276,240,34.36495972,,126,0
16-06-2015,24.4,16.8,16.8,21,1.74,19.4662,72.8276,240,34.36495972,,126,0
17-06-2015,25.4,7.8,7.8,16,3.3,19.4662,72.8276,240,34.36495972,,126,0
18-06-2015,25.6,7.9,7.9,16,3.44,19.4662,72.8276,240,34.36495972,,126,0
19-06-2015,24.8,19,19,17,1.54,19.4662,72.8276,240,34.36495972,,126,0
20-06-2015,25.1,22.1,22.1,18,2.58,19.4662,72.8276,240,34.36495972,,126,0
21-06-2015,25.2,35.6,35.6,24,2.08,19.4662,72.8276,240,34.36495972,,126,0
22-06-2015,25.1,36.2,36.2,23,1.75,19.4662,72.8276,240,34.36495972,,126,0
23-06-2015,25.2,35.5,35.5,24,1.59,19.4662,72.8276,240,34.36495972,,126,0
24-06-2015,26,105.5,105.5,24,1.88,19.4662,72.8276,240,34.36495972,,126,0
25-06-2015,26.3,7.6,7.6,24,2.87,19.4662,72.8276,240,34.36495972,,126,0
26-06-2015,26.3,8.5,8.5,22,3.87,19.4662,72.8276,240,34.36495972,,126,0
27-06-2015,26.4,2.2,2.2,11,3.99,19.4662,72.8276,240,34.36495972,,126,0
28-06-2015,26.5,0.8,0.8,5,4.01,19.4662,72.8276,240,34.36495972,,126,0
29-06-2015,26,6.5,6.5,19,3.68,19.4662,72.8276,240,34.36495972,,126,0
30-06-2015,25.6,5,5,16,3.54,19.4662,72.8276,240,34.36495972,,126,0
01-07-2015,26.1,2.5,2.5,9,4,19.4662,72.8276,240,34.36495972,,126,0
02-07-2015,26.3,0.8,0.8,7,3.97,19.4662,72.8276,240,34.36495972,,126,0
03-07-2015,26.1,3,3,17,3.91,19.4662,72.8276,240,34.36495972,,126,0
04-07-2015,26.2,4.1,4.1,18,3.82,19.4662,72.8276,240,34.36495972,,126,0
05-07-2015,26.4,2.6,2.6,13,4.04,19.4662,72.8276,240,34.36495972,,126,0
06-07-2015,26.3,6.8,6.8,19,4.02,19.4662,72.8276,240,34.36495972,,126,0
07-07-2015,26.2,5.6,5.6,21,3.07,19.4662,72.8276,240,34.36495972,,126,0
08-07-2015,26.2,7.6,7.6,23,3.65,19.4662,72.8276,240,34.36495972,,126,0
09-07-2015,26.1,5.8,5.8,21,3.71,19.4662,72.8276,240,34.36495972,,126,0
10-07-2015,25.7,6.1,6.1,24,3.47,19.4662,72.8276,240,34.36495972,,126,0
11-07-2015,26,6.4,6.4,24,3.63,19.4662,72.8276,240,34.36495972,,126,0
12-07-2015,25.7,4.5,4.5,17,3.45,19.4662,72.8276,240,34.36495972,,126,0
13-07-2015,25.8,4,4,17,3.7,19.4662,72.8276,240,34.36495972,,126,0
14-07-2015,26.2,0.9,0.9,3,4,19.4662,72.8276,240,34.36495972,,126,0
15-07-2015,26,1.9,1.9,11,3.95,19.4662,72.8276,240,34.36495972,,126,0
16-07-2015,26,5.6,5.6,24,3.73,19.4662,72.8276,240,34.36495972,,126,0
17-07-2015,26,6.9,6.9,24,3.2,19.4662,72.8276,240,34.36495972,,126,0
18-07-2015,26.2,7.4,7.4,24,2.94,19.4662,72.8276,240,34.36495972,,126,0
19-07-2015,25.7,9.7,9.7,23,2.34,19.4662,72.8276,240,34.36495972,,126,0
20-07-2015,25.1,16.7,16.7,24,1,19.4662,72.8276,240,34.36495972,,126,0
21-07-2015,24.8,15.5,15.5,24,1.62,19.4662,72.8276,240,34.36495972,,126,0
22-07-2015,24.7,19.3,19.3,23,1.68,19.4662,72.8276,240,34.36495972,,126,0
23-07-2015,24.9,19,19,24,2.14,19.4662,72.8276,240,34.36495972,,126,0
24-07-2015,25.1,14.7,14.7,24,2.59,19.4662,72.8276,240,34.36495972,,126,0
25-07-2015,25.4,6.2,6.2,21,2.7,19.4662,72.8276,240,34.36495972,,126,0
26-07-2015,24.9,14,14,23,2.54,19.4662,72.8276,240,34.36495972,,126,0
27-07-2015,24.4,31.4,31.4,24,1.51,19.4662,72.8276,240,34.36495972,,126,0
28-07-2015,24.9,40.9,40.9,24,2.5,19.4662,72.8276,240,34.36495972,,126,0
29-07-2015,24.4,17.2,17.2,24,1.71,19.4662,72.8276,240,34.36495972,,126,0
30-07-2015,25,6.9,6.9,21,3.22,19.4662,72.8276,240,34.36495972,,126,0
31-07-2015,25,4.9,4.9,18,3.22,19.4662,72.8276,240,34.36495972,,126,0
01-08-2015,25.4,5.4,5.4,19,3.34,19.4662,72.8276,240,34.36495972,,126,0
02-08-2015,25.6,4.5,4.5,17,3.39,19.4662,72.8276,240,34.36495972,,126,0
03-08-2015,25.3,3.5,3.5,17,2.69,19.4662,72.8276,240,34.36495972,,126,0
04-08-2015,25.1,4.6,4.6,19,2.25,19.4662,72.8276,240,34.36495972,,126,0
05-08-2015,24.4,6.9,6.9,23,1.1,19.4662,72.8276,240,34.36495972,,126,0
06-08-2015,24.7,4.7,4.7,23,1.1,19.4662,72.8276,240,34.36495972,,126,0
07-08-2015,25.4,5.3,5.3,19,3.37,19.4662,72.8276,240,34.36495972,,126,0
08-08-2015,25.3,6.8,6.8,20,2.94,19.4662,72.8276,240,34.36495972,,126,0
09-08-2015,25,1.3,1.3,7,2.77,19.4662,72.8276,240,34.36495972,,126,0
10-08-2015,25.1,3.2,3.2,14,3,19.4662,72.8276,240,34.36495972,,126,0
11-08-2015,25.2,2.8,2.8,9,2.93,19.4662,72.8276,240,34.36495972,,126,0
12-08-2015,24.7,3.7,3.7,19,1.59,19.4662,72.8276,240,34.36495972,,126,0
13-08-2015,24.8,5.3,5.3,18,2.19,19.4662,72.8276,240,34.36495972,,126,0
14-08-2015,24.4,10,10,21,1.35,19.4662,72.8276,240,34.36495972,,126,0
15-08-2015,24.9,5.3,5.3,14,2.98,19.4662,72.8276,240,34.36495972,,126,0
16-08-2015,24.9,5.2,5.2,14,3,19.4662,72.8276,240,34.36495972,,126,0
17-08-2015,25,6.1,6.1,18,2.86,19.4662,72.8276,240,34.36495972,,126,0
18-08-2015,25.5,1.5,1.5,9,3.38,19.4662,72.8276,240,34.36495972,,126,0
19-08-2015,25.7,1.7,1.7,7,3.53,19.4662,72.8276,240,34.36495972,,126,0
20-08-2015,25.7,1.7,1.7,6,3.59,19.4662,72.8276,240,34.36495972,,126,0
21-08-2015,25.8,3.2,3.2,15,3.44,19.4662,72.8276,240,34.36495972,,126,0
22-08-2015,25.6,5.3,5.3,19,3.23,19.4662,72.8276,240,34.36495972,,126,0
23-08-2015,25.5,4.4,4.4,20,3.31,19.4662,72.8276,240,34.36495972,,126,0
24-08-2015,25.6,4.7,4.7,16,3.57,19.4662,72.8276,240,34.36495972,,126,0
25-08-2015,24.5,4.2,4.2,17,2.27,19.4662,72.8276,240,34.36495972,,126,0
26-08-2015,25.6,4,4,16,3.28,19.4662,72.8276,240,34.36495972,,126,0
27-08-2015,25.4,3.2,3.2,15,3.33,19.4662,72.8276,240,34.36495972,,126,0
28-08-2015,25.2,3.1,3.1,17,2.97,19.4662,72.8276,240,34.36495972,,126,0
29-08-2015,25,2.6,2.6,12,3.14,19.4662,72.8276,240,34.36495972,,126,0
30-08-2015,24.7,7.2,7.2,18,2.17,19.4662,72.8276,240,34.36495972,,126,0
31-08-2015,24.8,2.1,2.1,11,2.81,19.4662,72.8276,240,34.36495972,,126,0
01-09-2015,24.9,3.8,3.8,18,3.57,19.4662,72.8276,240,34.36495972,,126,0
02-09-2015,24.6,1.3,1.3,7,3.17,19.4662,72.8276,240,34.36495972,,126,0
03-09-2015,24.8,1.4,1.4,6,4.21,19.4662,72.8276,240,34.36495972,,126,0
06-09-2015,25.4,0.2,0.2,2,3.84,19.4662,72.8276,240,34.36495972,,126,0
07-09-2015,25.3,0.6,0.6,5,3.74,19.4662,72.8276,240,34.36495972,,126,0
08-09-2015,25.5,0.4,0.4,3,4.08,19.4662,72.8276,240,34.36495972,,126,0
09-09-2015,25.5,4.4,4.4,5,3.05,19.4662,72.8276,240,34.36495972,,126,0
10-09-2015,25.5,4.4,4.4,6,2.88,19.4662,72.8276,240,34.36495972,,126,0
11-09-2015,26,5.2,5.2,8,3.73,19.4662,72.8276,240,34.36495972,,126,0
12-09-2015,25.1,28.9,28.9,17,2.46,19.4662,72.8276,240,34.36495972,,126,0
13-09-2015,25,17.5,17.5,15,2.35,19.4662,72.8276,240,34.36495972,,126,0
14-09-2015,24.9,18.4,18.4,17,1.74,19.4662,72.8276,240,34.36495972,,126,0
15-09-2015,25.1,19.3,19.3,15,2.37,19.4662,72.8276,240,34.36495972,,126,0
16-09-2015,25.3,15.9,15.9,11,2.9,19.4662,72.8276,240,34.36495972,,126,0
17-09-2015,25.9,1.8,1.8,6,2.82,19.4662,72.8276,240,34.36495972,,126,0
18-09-2015,25.7,37.5,37.5,21,1.34,19.4662,72.8276,240,34.36495972,,126,0
19-09-2015,25.7,26.8,26.8,23,2.59,19.4662,72.8276,240,34.36495972,,126,0
20-09-2015,24.6,11.9,11.9,23,0.85,19.4662,72.8276,240,34.36495972,,126,0
21-09-2015,24.6,7.2,7.2,16,2.13,19.4662,72.8276,240,34.36495972,,126,1
22-09-2015,25.1,1.4,1.4,7,3.25,19.4662,72.8276,240,34.36495972,,126,0
23-09-2015,25.3,1.4,1.4,7,3.48,19.4662,72.8276,240,34.36495972,,126,0
24-09-2015,25.4,0.1,0.1,1,3.78,19.4662,72.8276,240,34.36495972,,126,0
02-10-2015,26.8,9.4,9.4,9,3.5,19.4662,72.8276,240,34.36495972,,126,0
03-10-2015,25.6,11.5,11.5,13,2.22,19.4662,72.8276,240,34.36495972,,126,0
04-10-2015,25.7,8.3,8.3,10,2.6,19.4662,72.8276,240,34.36495972,,126,0
05-10-2015,26.2,2.6,2.6,2,3.48,19.4662,72.8276,240,34.36495972,,126,0
09-10-2015,27.1,2.1,2.1,5,3.62,19.4662,72.8276,240,34.36495972,,126,0
10-10-2015,26.9,0.8,0.8,2,3.71,19.4662,72.8276,240,34.36495972,,126,0
11-10-2015,26.4,12.9,12.9,6,3.59,19.4662,72.8276,240,34.36495972,,126,0
12-10-2015,26.1,5.6,5.6,5,3.64,19.4662,72.8276,240,34.36495972,,126,0
13-10-2015,26.7,1.5,1.5,3,3.38,19.4662,72.8276,240,34.36495972,,126,0
25-10-2015,28.3,0.2,0.2,1,3.48,19.4662,72.8276,240,34.36495972,,126,0
26-10-2015,28.2,2,2,2,4.06,19.4662,72.8276,240,34.36495972,,126,0
27-10-2015,27.1,1.7,1.7,6,3.57,19.4662,72.8276,240,34.36495972,,126,0
21-11-2015,26.7,1.8,1.8,4,3.84,19.4662,72.8276,240,34.36495972,,126,0
22-11-2015,25.3,8,8,13,2.3,19.4662,72.8276,240,34.36495972,,126,0
23-11-2015,25.8,4.6,4.6,5,3.19,19.4662,72.8276,240,34.36495972,,126,0
24-11-2015,26.4,0.4,0.4,2,3.1,19.4662,72.8276,240,34.36495972,,126,0
25-11-2015,26,1.3,1.3,4,2.73,19.4662,72.8276,240,34.36495972,,126,0
26-11-2015,27.1,0.1,0.1,1,3.37,19.4662,72.8276,240,34.36495972,,126,0
03-03-2016,27.4,0.9,0.9,2,4.85,19.4662,72.8276,240,34.36495972,,126,0
07-05-2016,28.1,0.4,0.4,2,5.47,19.4662,72.8276,240,34.36495972,,126,0
09-05-2016,28.4,0.2,0.2,1,5.74,19.4662,72.8276,240,34.36495972,,126,0
12-05-2016,28.8,0.2,0.2,1,5.62,19.4662,72.8276,240,34.36495972,,126,0
23-05-2016,29.4,0.3,0.3,3,5.56,19.4662,72.8276,240,34.36495972,,126,0
24-05-2016,29.3,0.1,0.1,1,5.42,19.4662,72.8276,240,34.36495972,,126,0
25-05-2016,29,0.9,0.9,6,5.34,19.4662,72.8276,240,34.36495972,,126,0
26-05-2016,28.8,2,2,10,5.16,19.4662,72.8276,240,34.36495972,,126,0
28-05-2016,29,1.3,1.3,7,5.13,19.4662,72.8276,240,34.36495972,,126,0
29-05-2016,28.8,1.9,1.9,7,4.83,19.4662,72.8276,240,34.36495972,,126,0
30-05-2016,28.8,1.4,1.4,7,5.15,19.4662,72.8276,240,34.36495972,,126,0
31-05-2016,28.9,0.4,0.4,4,5.03,19.4662,72.8276,240,34.36495972,,126,0
01-06-2016,29.1,0.4,0.4,1,5.13,19.4662,72.8276,240,34.36495972,,126,0
10-06-2016,29.5,2.2,2.2,7,5.25,19.4662,72.8276,240,34.36495972,,126,0
11-06-2016,27.6,5.1,5.1,18,3.06,19.4662,72.8276,240,34.36495972,,126,0
12-06-2016,27.6,6.2,6.2,16,3.82,19.4662,72.8276,240,34.36495972,,126,0
13-06-2016,28.5,2.4,2.4,13,5.35,19.4662,72.8276,240,34.36495972,,126,0
14-06-2016,28,4.1,4.1,19,4.74,19.4662,72.8276,240,34.36495972,,126,0
15-06-2016,27.9,6.7,6.7,17,4.58,19.4662,72.8276,240,34.36495972,,126,0
16-06-2016,27.9,2.4,2.4,9,4.79,19.4662,72.8276,240,34.36495972,,126,0
17-06-2016,27.9,2.2,2.2,12,4.6,19.4662,72.8276,240,34.36495972,,126,0
18-06-2016,27.7,2.8,2.8,10,3.74,19.4662,72.8276,240,34.36495972,,126,0
19-06-2016,27.1,1.6,1.6,8,2.15,19.4662,72.8276,240,34.36495972,,126,0
20-06-2016,24.8,28.3,28.3,19,1.97,19.4662,72.8276,240,34.36495972,,126,0
21-06-2016,25.6,25.6,25.6,18,2.65,19.4662,72.8276,240,34.36495972,,126,0
22-06-2016,26,8,8,14,3.41,19.4662,72.8276,240,34.36495972,,126,0
23-06-2016,26,3.5,3.5,8,3.65,19.4662,72.8276,240,34.36495972,,126,0
24-06-2016,25.5,22,22,18,3.03,19.4662,72.8276,240,34.36495972,,126,0
25-06-2016,24.8,44.1,44.1,24,1.58,19.4662,72.8276,240,34.36495972,,126,0
26-06-2016,24.8,20.9,20.9,23,2,19.4662,72.8276,240,34.36495972,,126,0
27-06-2016,24.7,14.4,14.4,19,2.37,19.4662,72.8276,240,34.36495972,,126,0
28-06-2016,24.9,15.9,15.9,22,1.93,19.4662,72.8276,240,34.36495972,,126,0
29-06-2016,24.6,20.3,20.3,24,0.99,19.4662,72.8276,240,34.36495972,,126,0
30-06-2016,25.1,33.9,33.9,23,2.2,19.4662,72.8276,240,34.36495972,,126,0
01-07-2016,25.4,17.7,17.7,20,2.3,19.4662,72.8276,240,34.36495972,,126,0
02-07-2016,25,28,28,24,1.32,19.4662,72.8276,240,34.36495972,,126,0
03-07-2016,25.1,25.9,25.9,24,1.41,19.4662,72.8276,240,34.36495972,,126,0
04-07-2016,25.1,22.2,22.2,24,1.65,19.4662,72.8276,240,34.36495972,,126,0
05-07-2016,25.1,8.9,8.9,21,1.82,19.4662,72.8276,240,34.36495972,,126,0
06-07-2016,25.4,5.4,5.4,19,2.71,19.4662,72.8276,240,34.36495972,,126,0
07-07-2016,25.8,6.1,6.1,21,3.08,19.4662,72.8276,240,34.36495972,,126,0
08-07-2016,25.9,7.2,7.2,23,3.08,19.4662,72.8276,240,34.36495972,,126,0
09-07-2016,24.9,22.2,22.2,24,1.13,19.4662,72.8276,240,34.36495972,,126,0
10-07-2016,25.2,20.9,20.9,24,1.46,19.4662,72.8276,240,34.36495972,,126,0
11-07-2016,24.9,22.1,22.1,24,1.07,19.4662,72.8276,240,34.36495972,,126,0
12-07-2016,24.2,23,23,24,1.41,19.4662,72.8276,240,34.36495972,,126,0
13-07-2016,24.5,13.4,13.4,23,2.3,19.4662,72.8276,240,34.36495972,,126,0
14-07-2016,24.7,11.6,11.6,21,2.72,19.4662,72.8276,240,34.36495972,,126,0
15-07-2016,25,4.6,4.6,20,3.32,19.4662,72.8276,240,34.36495972,,126,0
16-07-2016,24.8,16.7,16.7,24,2.76,19.4662,72.8276,240,34.36495972,,126,0
17-07-2016,24.6,16.6,16.6,23,2.65,19.4662,72.8276,240,34.36495972,,126,0
18-07-2016,24.5,14.5,14.5,23,2.24,19.4662,72.8276,240,34.36495972,,126,0
19-07-2016,24,22.1,22.1,24,1.08,19.4662,72.8276,240,34.36495972,,126,0
20-07-2016,24.6,19.6,19.6,22,2.36,19.4662,72.8276,240,34.36495972,,126,0
21-07-2016,24.4,7.8,7.8,23,2.02,19.4662,72.8276,240,34.36495972,,126,0
22-07-2016,24.2,13.1,13.1,23,1.91,19.4662,72.8276,240,34.36495972,,126,0
23-07-2016,24.5,8.1,8.1,20,2.35,19.4662,72.8276,240,34.36495972,,126,0
24-07-2016,24.7,2.4,2.4,12,2.19,19.4662,72.8276,240,34.36495972,,126,0
25-07-2016,24.7,10.8,10.8,22,2.31,19.4662,72.8276,240,34.36495972,,126,0
26-07-2016,24.4,6.7,6.7,20,1.51,19.4662,72.8276,240,34.36495972,,126,0
27-07-2016,24.2,20.1,20.1,24,1.19,19.4662,72.8276,240,34.36495972,,126,0
28-07-2016,23.9,16.5,16.5,24,0.81,19.4662,72.8276,240,34.36495972,,126,0
29-07-2016,23.8,42.8,42.8,24,1.03,19.4662,72.8276,240,34.36495972,,126,0
30-07-2016,24.1,34.3,34.3,24,1.11,19.4662,72.8276,240,34.36495972,,126,0
31-07-2016,24,50.8,50.8,24,0.74,19.4662,72.8276,240,34.36495972,,126,0
01-08-2016,24,50.4,50.4,24,1.09,19.4662,72.8276,240,34.36495972,,126,0
02-08-2016,24.4,166.2,166.2,24,1.22,19.4662,72.8276,240,34.36495972,,126,0
03-08-2016,24.4,12.4,12.4,23,1.31,19.4662,72.8276,240,34.36495972,,126,0
04-08-2016,24.2,12.9,12.9,23,2.38,19.4662,72.8276,240,34.36495972,,126,0
05-08-2016,24,23.1,23.1,24,1.42,19.4662,72.8276,240,34.36495972,,126,0
06-08-2016,24.1,14.5,14.5,23,1.18,19.4662,72.8276,240,34.36495972,,126,0
07-08-2016,24.6,10.5,10.5,23,2.28,19.4662,72.8276,240,34.36495972,,126,0
08-08-2016,24.5,13.3,13.3,24,1.57,19.4662,72.8276,240,34.36495972,,126,0
09-08-2016,24.6,15.6,15.6,23,2.72,19.4662,72.8276,240,34.36495972,,126,0
10-08-2016,24.2,12.1,12.1,22,1.78,19.4662,72.8276,240,34.36495972,,126,0
11-08-2016,25,6.9,6.9,19,2.3,19.4662,72.8276,240,34.36495972,,126,0
12-08-2016,24.9,5,5,20,2.01,19.4662,72.8276,240,34.36495972,,126,0
13-08-2016,25.2,3.8,3.8,17,3,19.4662,72.8276,240,34.36495972,,126,0
14-08-2016,25.1,4.3,4.3,20,3.36,19.4662,72.8276,240,34.36495972,,126,0
15-08-2016,25.2,4.9,4.9,20,3.53,19.4662,72.8276,240,34.36495972,,126,0
16-08-2016,25.2,4.8,4.8,21,3.35,19.4662,72.8276,240,34.36495972,,126,0
17-08-2016,25,6.3,6.3,21,3.49,19.4662,72.8276,240,34.36495972,,126,0
18-08-2016,24.5,4.9,4.9,19,2.83,19.4662,72.8276,240,34.36495972,,126,0
19-08-2016,25,4,4,14,3.48,19.4662,72.8276,240,34.36495972,,126,0
20-08-2016,24.4,4.6,4.6,19,1.6,19.4662,72.8276,240,34.36495972,,126,0
21-08-2016,24.3,5.7,5.7,19,1.53,19.4662,72.8276,240,34.36495972,,126,0
22-08-2016,24.5,5.1,5.1,19,2.27,19.4662,72.8276,240,34.36495972,,126,0
23-08-2016,24.8,9.4,9.4,21,2.38,19.4662,72.8276,240,34.36495972,,126,0
24-08-2016,25,7.7,7.7,18,2.37,19.4662,72.8276,240,34.36495972,,126,0
25-08-2016,25.3,3,3,15,3.77,19.4662,72.8276,240,34.36495972,,126,0
26-08-2016,24.6,11,11,20,2.09,19.4662,72.8276,240,34.36495972,,126,0
27-08-2016,24.2,14.5,14.5,16,1.3,19.4662,72.8276,240,34.36495972,,126,0
28-08-2016,24.4,15.2,15.2,20,1.09,19.4662,72.8276,240,34.36495972,,126,0
29-08-2016,25,8.1,8.1,14,2.56,19.4662,72.8276,240,34.36495972,,126,0
30-08-2016,25.4,2.4,2.4,10,2.83,19.4662,72.8276,240,34.36495972,,126,0
31-08-2016,25.3,2.2,2.2,11,2.71,19.4662,72.8276,240,34.36495972,,126,0
01-09-2016,24.8,6,6,19,2.42,19.4662,72.8276,240,34.36495972,,126,0
02-09-2016,24.9,4.8,4.8,22,3.16,19.4662,72.8276,240,34.36495972,,126,0
